asn|aspp_average|moreSpecific_average|selective_average
21951|100.0||
21973|25.0||
22070|100.0||
22205|100.0||
22300|25.0||
22394|86.03||
22431|100.0||
22462|50.0||
22518|100.0||
22547|100.0||
22548|100.0||
22606|100.0||
22639|100.0||
22686|100.0||
22689|48.86||
22693|100.0||
22698|100.0||
22724|99.43||
22742|100.0||
22781|100.0||
22787|8.5||
22804|100.0||
22822|28.33||
22843|100.0||
22950|100.0||
22995|81.82||
23033|54.2||
23089|34.44||
23106|100.0||
23118|100.0||
23177|100.0||
23237|100.0||
23243|100.0||
23278|100.0||
23307|100.0||
23352|62.69||
23393|73.57||
23454|100.0||
23487|71.45||
23563|100.0||
23616|100.0||
23634|100.0||
23639|100.0||
23655|94.16||
23661|100.0||
23679|50.0||
23703|100.0||
23728|100.0||
23738|9.52||
23767|50.0||
23776|100.0||
23778|100.0||
23805|100.0||
2381|100.0||
23838|100.0||
23848|7.69||
23855|100.0||
23870|15.08||
23884|100.0||
23889|33.33||
23903|100.0||
23911|100.0||
23947|50.0||
23951|57.14||
24005|100.0||
24060|100.0||
24085|16.67||
24122|100.0||
24157|100.0||
24176|10.0||
24183|75.0||
24186|62.91||
24192|100.0||
24195|100.0||
24207|100.0||
24220|92.86||
24245|100.0||
24246|80.0||
24247|100.0||
24289|100.0||
24295|100.0||
24309|21.22||
24313|100.0||
24319|99.11||
24334|38.46||
24337|100.0||
24400|23.08||
24432|100.0||
24436|100.0||
24437|100.0||
24439|64.29||
24445|8.7||
24446|100.0||
24466|100.0||
24477|50.0||
24479|100.0||
24482|79.05||
24492|100.0||
24516|100.0||
24541|50.0||
24582|100.0||
24589|100.0||
24629|100.0||
24634|100.0||
24708|100.0||
24711|100.0||
24725|33.33||
24778|100.0||
24806|64.29||
24811|100.0||
24822|100.0||
24863|10.1||
24868|100.0||
24875|25.0||
24904|50.0||
24921|100.0||
24940|14.29||
24945|100.0||
2495|100.0||
24953|100.0||
24957|100.0||
24973|100.0||
24995|100.0||
2500|100.0||
2514|100.0||
2515|100.0||
25151|25.0||
25166|100.0||
25173|100.0||
25176|100.0||
2518|100.0||
25192|75.0||
25220|100.0||
25227|50.0||
25231|100.0||
25238|100.0||
25252|100.0||
2526|100.0||
2527|100.0||
25279|100.0||
25291|25.0||
25354|85.71||
25358|100.0||
25365|100.0||
25369|50.0||
25376|100.0||
25386|100.0||
25387|100.0||
25415|90.48||
25428|100.0||
25460|100.0||
25467|42.35||
25473|100.0||
25478|100.0||
25482|100.0||
25486|100.0||
25542|49.52||
25562|100.0||
25592|100.0||
2560|100.0||
25605|5.56||
25631|100.0||
25670|36.9||
2571|70.07||
25720|50.0||
25751|80.35||
2576|100.0||
25795|50.0||
25818|25.0||
25877|19.44||
2588|100.0||
2593|100.0||
25973|91.67||
26|100.0||
260|50.0||
2602|100.0||
2603|100.0||
26062|100.0||
2607|100.0||
26134|27.5||
26206|100.0||
26211|100.0||
262145|85.71||
262149|100.0||
26218|14.29||
262186|2.53||
262191|7.5||
262202|100.0||
262206|100.0||
262230|100.0||
262249|72.73||
262252|100.0||
262271|100.0||
262282|25.0||
262293|20.0||
262301|100.0||
262316|11.11||
262317|100.0||
262320|100.0||
262322|40.0||
262323|50.0||
262327|100.0||
262333|100.0||
262346|90.0||
262354|100.0||
262372|46.75||
262374|98.33||
262387|100.0||
262394|100.0||
262400|50.0||
262403|41.66||
262424|100.0||
262427|100.0||
262434|100.0||
262441|100.0||
262459|100.0||
262462|50.0||
262465|29.16||
262468|18.08||
262469|75.0||
262482|66.67||
262490|50.0||
262491|77.78||
262499|100.0||
262503|75.0||
262504|100.0||
262505|9.09||
262512|100.0||
262514|33.33||
262519|66.66||
262544|100.0||
262545|50.0||
262557|50.0||
262589|57.14||
262591|5.0||
262599|100.0||
262607|50.0||
262632|100.0||
262638|33.33||
262645|25.0||
262657|100.0||
262659|100.0||
262664|100.0||
262669|100.0||
262681|100.0||
262684|100.0||
262700|25.0||
262713|70.0||
262715|100.0||
262725|90.0||
262727|100.0||
262732|50.0||
262734|33.33||
262740|100.0||
262741|100.0||
262742|12.5||
262743|100.0||
262744|50.0||
262748|58.33||
262749|100.0||
262756|33.33||
262761|73.02||
262766|75.0||
262777|33.33||
262792|47.62||
262808|33.33||
262809|23.81||
262814|50.0||
262819|100.0||
262822|100.0||
262827|33.33||
262848|100.0||
262854|100.0||
262865|100.0||
262874|100.0||
262901|100.0||
262903|88.89||
262928|100.0||
262952|20.0||
262964|100.0||
262966|33.33||
262968|40.0||
262983|14.29||
262999|100.0||
263009|100.0||
263019|100.0||
263020|100.0||
263025|100.0||
263026|68.75||
263032|51.59||
263042|100.0||
263047|64.29||
263057|100.0||
26306|100.0||
263067|100.0||
263073|63.57||
263077|100.0||
263080|50.0||
263083|72.38||
263124|100.0||
263145|11.11||
263164|100.0||
263166|100.0||
263172|100.0||
263232|100.0||
263238|50.0||
263260|75.0||
263266|100.0||
263276|50.0||
263282|15.65||
263289|100.0||
263292|100.0||
263300|40.0||
263303|100.0||
263311|33.33||
263321|73.33||
263322|100.0||
263327|19.78||
263329|47.5||
263347|16.67||
263367|100.0||
263373|100.0||
263391|100.0||
263394|14.29||
263395|100.0||
263413|100.0||
263424|31.43||
263453|100.0||
263473|100.0||
263479|47.62||
263482|66.67||
263495|50.0||
263499|100.0||
2635|10.26||
263512|100.0||
263523|100.0||
263531|62.5||
263536|10.0||
263558|100.0||
263566|100.0||
263567|83.34||
263569|100.0||
263582|100.0||
263583|100.0||
263626|38.75||
263629|41.66||
263642|31.25||
263649|100.0||
263651|23.81||
263652|100.0||
263699|100.0||
26370|100.0||
263702|100.0||
263715|100.0||
263749|50.0||
26375|100.0||
263756|100.0||
263757|100.0||
263768|64.29||
263774|100.0||
263776|100.0||
263789|100.0||
26380|50.0||
263812|16.67||
263826|100.0||
263834|100.0||
263880|100.0||
263886|100.0||
263897|100.0||
263899|100.0||
263905|55.55||
263920|33.33||
263945|100.0||
263959|20.0||
263990|33.33||
263998|66.66||
264004|50.0||
264008|100.0||
264020|100.0||
264022|100.0||
264031|100.0||
264071|100.0||
264111|100.0||
264127|33.33||
264138|100.0||
264144|100.0||
26415|96.04||
264150|100.0||
264185|100.0||
264189|100.0||
264217|33.33||
264228|100.0||
264265|100.0||
264295|100.0||
264297|20.0||
264301|100.0||
264315|100.0||
264321|100.0||
264323|100.0||
264380|66.66||
264382|100.0||
2644|100.0||
264409|20.0||
264422|100.0||
264438|100.0||
264444|66.66||
264459|100.0||
264460|6.67||
264470|66.66||
264479|100.0||
264480|100.0||
264485|100.0||
264498|100.0||
26450|100.0||
264528|66.66||
264552|86.29||
264564|100.0||
264568|100.0||
264596|100.0||
264598|18.34||
264733|100.0||
264738|33.33||
264811|100.0||
264886|20.0||
264949|100.0||
26496|17.73||
264963|100.0||
264969|33.33||
264971|100.0||
264977|100.0||
264981|100.0||
264984|33.33||
264992|100.0||
264996|100.0||
264998|100.0||
265032|2.94||
265043|100.0||
265053|100.0||
265055|64.28||
265056|100.0||
265061|50.0||
265066|100.0||
265074|85.71||
265090|100.0||
265100|100.0||
265102|100.0||
265110|100.0||
265111|100.0||
265130|100.0||
265136|100.0||
265144|75.0||
265161|100.0||
265181|97.92||
265184|20.0||
265187|100.0||
265188|27.27||
265207|100.0||
265211|100.0||
265233|100.0||
265260|100.0||
265268|100.0||
265269|33.33||
265277|25.0||
26531|100.0||
265347|100.0||
265369|100.0||
265377|20.0||
265389|100.0||
265393|100.0||
265395|95.24||
265405|33.33||
265429|100.0||
265442|33.33||
265463|100.0||
26548|33.33||
265482|100.0||
265524|43.75||
265575|100.0||
265695|100.0||
265702|100.0||
265705|24.77||
265715|100.0||
265726|100.0||
265760|100.0||
265762|16.67||
265813|100.0||
265865|100.0||
265918|100.0||
26592|50.0||
265938|100.0||
265950|100.0||
265952|76.19||
265953|33.33||
265962|100.0||
265972|50.0||
265975|100.0||
265995|100.0||
266022|100.0||
266028|62.5||
266088|50.0||
266094|100.0||
266129|14.29||
26613|100.0||
266131|50.0||
266136|50.0||
266144|100.0||
266145|100.0||
266149|70.83||
26615|17.59||
266152|100.0||
266156|66.66||
266161|100.0||
266166|33.33||
266196|100.0||
266197|100.0||
266215|100.0||
266229|100.0||
266267|100.0||
266287|65.93||
266302|100.0||
266312|14.29||
266322|66.67||
266355|62.5||
266357|100.0||
266374|100.0||
266387|33.33||
266390|26.19||
266409|50.0||
266414|42.86||
266437|68.15||
266445|100.0||
266448|47.14||
266460|23.81||
266498|100.0||
266514|100.0||
266516|100.0||
266553|100.0||
266623|50.0||
266644|100.0||
266721|100.0||
266773|100.0||
266906|50.0||
266921|100.0||
266966|33.33||
266984|100.0||
266995|33.33||
267016|33.33||
267055|50.0||
267083|50.0||
267086|100.0||
267088|33.33||
267098|100.0||
267099|100.0||
267113|20.0||
267139|100.0||
26714|17.88||
267175|100.0||
267193|100.0||
267219|100.0||
267264|7.69||
267279|100.0||
267280|100.0||
267287|100.0||
267313|100.0||
267324|14.29||
267325|100.0||
267334|33.33||
267344|100.0||
267361|100.0||
267410|33.33||
267423|100.0||
26744|100.0||
267482|40.0||
267491|100.0||
267507|100.0||
267546|75.0||
267555|100.0||
267557|100.0||
267560|57.14||
267575|94.12||
267592|100.0||
267604|100.0||
267611|66.66||
26762|50.0||
267669|100.0||
267673|100.0||
267703|100.0||
267826|100.0||
267928|100.0||
267934|100.0||
268172|50.0||
268253|100.0||
268278|33.33||
268328|50.0||
268331|100.0||
268344|33.33||
268352|100.0||
268468|100.0||
268478|14.29||
268479|100.0||
268539|100.0||
268612|100.0||
268618|100.0||
268619|100.0||
268659|100.0||
268696|100.0||
268726|100.0||
268728|20.0||
268818|42.86||
268889|100.0||
268940|100.0||
268952|81.82||
268955|100.0||
268959|100.0||
268969|100.0||
268982|50.0||
268983|50.0||
268985|100.0||
268988|100.0||
269007|100.0||
269021|100.0||
269198|100.0||
269201|100.0||
269224|100.0||
269261|50.0||
269266|100.0||
269295|100.0||
269316|33.33||
269377|33.33||
269475|33.33||
269497|100.0||
269498|75.0||
26955|50.0||
269755|100.0||
2698|100.0||
269816|50.0||
27017|100.0||
27027|50.0||
270293|100.0||
271|45.93||
2716|14.97||
27205|100.0||
27281|26.02||
27398|77.91||
27418|11.76||
27435|6.48||
27446|100.0||
27501|100.0||
27531|100.0||
27544|100.0||
27552|93.33||
27611|100.0||
27630|100.0||
27647|24.76||
27678|89.79||
27693|100.0||
27696|8.88||
27715|37.5||
27738|100.0||
27742|100.0||
27759|100.0||
27768|100.0||
27781|100.0||
27789|61.91||
27792|100.0||
278|21.48||
27814|50.0||
27833|100.0||
27845|100.0||
27851|100.0||
27893|100.0||
27928|87.5||
27941|41.42||
27947|63.6||
27951|12.5||
27953|100.0||
27960|100.0||
27988|100.0||
28006|100.0||
28024|20.0||
28027|100.0||
28036|100.0||
28073|42.39||
28103|100.0||
28109|100.0||
28110|50.0||
28114|100.0||
28130|50.0||
28132|100.0||
28135|20.0||
28140|33.33||
28145|33.33||
28146|62.22||
28153|100.0||
28158|100.0||
28162|100.0||
28165|50.0||
28171|100.0||
28176|92.32||
28191|100.0||
28201|25.0||
28210|37.38||
28215|100.0||
28229|100.0||
28235|100.0||
28244|77.78||
28247|100.0||
28255|33.33||
28263|100.0||
28264|75.0||
28265|35.29||
28270|100.0||
28271|100.0||
28280|100.0||
28292|100.0||
28305|100.0||
28309|33.33||
28310|100.0||
28317|100.0||
28323|100.0||
28329|20.48||
28343|60.0||
28352|100.0||
28357|100.0||
28370|75.0||
28408|100.0||
28415|100.0||
28419|100.0||
28466|100.0||
2848|100.0||
2857|100.0||
28571|9.77||
28580|61.11||
28586|27.78||
28598|5.26||
286|100.0||
2860|100.0||
28613|46.43||
28624|100.0||
28642|43.88||
28658|77.78||
28665|100.0||
28667|100.0||
28668|100.0||
28683|100.0||
28685|91.67||
28686|50.0||
28716|66.66||
28734|100.0||
28748|100.0||
28855|100.0||
28876|100.0||
28907|100.0||
2895|100.0||
28952|100.0||
28955|100.0||
28972|33.33||
29008|100.0||
29014|84.62||
29028|100.0||
29033|66.67||
2906|2.08||
29067|33.33||
2907|100.0||
29140|90.0||
29169|24.82||
29182|18.53||
29203|100.0||
29217|100.0||
29239|100.0||
29298|64.29||
293|100.0||
29301|100.0||
29311|100.0||
29316|100.0||
29329|100.0||
29354|100.0||
29355|62.5||
29384|100.0||
29394|100.0||
29396|100.0||
29413|100.0||
29423|89.29||
29430|50.0||
29452|100.0||
29457|100.0||
29488|100.0||
29513|100.0||
29518|80.0||
29527|100.0||
29608|100.0||
29624|100.0||
29632|100.0||
29636|100.0||
29644|100.0||
29683|100.0||
297|100.0||
29713|83.33||
29760|100.0||
29773|100.0||
29802|37.06||
29838|80.95||
29848|33.33||
29889|80.95||
29899|100.0||
29933|100.0||
29990|38.67||
3|100.0||
30031|25.0||
30036|59.71||
30069|100.0||
30081|100.0||
30150|41.66||
30152|100.0||
302|100.0||
30282|100.0||
30317|100.0||
30383|20.0||
30452|100.0||
30513|100.0||
30536|60.0||
30539|100.0||
3058|100.0||
30633|100.0||
30636|100.0||
30714|100.0||
30722|100.0||
30793|100.0||
30823|100.0||
30836|65.48||
30844|29.82||
30870|60.0||
30873|87.5||
30889|100.0||
30893|100.0||
30925|100.0||
30931|50.0||
30950|100.0||
30969|25.0||
30971|100.0||
30975|100.0||
30986|100.0||
31004|100.0||
31019|66.67||
31027|9.37||
31059|100.0||
31079|100.0||
31108|100.0||
31109|100.0||
31117|54.76||
31122|66.66||
31143|100.0||
31148|100.0||
31169|90.48||
31172|100.0||
31252|100.0||
31257|100.0||
31264|100.0||
31272|52.38||
3128|100.0||
31293|53.33||
3132|100.0||
31333|100.0||
31334|14.75||
3136|100.0||
31400|97.68||
31415|100.0||
31451|100.0||
31463|48.41||
31477|100.0||
31479|100.0||
31543|100.0||
31556|100.0||
31562|100.0||
31617|20.0||
31621|100.0||
31631|100.0||
31638|100.0||
31640|100.0||
3166|50.0||
31667|100.0||
31692|100.0||
31699|100.0||
31721|100.0||
31732|60.0||
31736|20.0||
31745|100.0||
31797|100.0||
31921|100.0||
31922|100.0||
31997|100.0||
32019|100.0||
3215|7.69||
3216|100.0||
32181|20.0||
3222|100.0||
32244|11.11||
3226|100.0||
32334|100.0||
32354|20.0||
3238|100.0||
32479|100.0||
32491|100.0||
3250|100.0||
3257|67.5||
32629|71.43||
3265|100.0||
32651|100.0||
32666|100.0||
32708|33.33||
3277|100.0||
32775|100.0||
327782|60.0||
32780|25.0||
327804|100.0||
327824|23.53||
327872|100.0||
327997|100.0||
328040|100.0||
328112|100.0||
328114|100.0||
328145|100.0||
328206|100.0||
328231|100.0||
328242|100.0||
328474|100.0||
328501|100.0||
32931|75.0||
32932|100.0||
32934|5.37||
3303|7.41||
33044|50.0||
33047|8.13||
33125|100.0||
33151|100.0||
3320|100.0||
33230|100.0||
33249|100.0||
3331|100.0||
33333|70.0||
33362|100.0||
33363|0.3||
33412|100.0||
33438|3.04||
33481|100.0||
33517|29.72||
33522|50.0||
3359|100.0||
33597|5.19||
33631|100.0||
33693|100.0||
33771|100.0||
33854|100.0||
33915|74.03||
33920|100.0||
33923|100.0||
33924|100.0||
3397|100.0||
33988|94.44||
34019|100.0||
34087|66.67||
34154|100.0||
34164|97.9||
34173|100.0||
34177|83.33||
34187|100.0||
34219|100.0||
34233|100.0||
34240|100.0||
34282|100.0||
34305|100.0||
34318|100.0||
34372|64.29||
34422|50.0||
34427|50.0||
34442|100.0||
34499|100.0||
34510|100.0||
34524|100.0||
34549|100.0||
34554|100.0||
34568|100.0||
34590|84.0||
34602|85.71||
34641|100.0||
34695|66.66||
34741|50.0||
34758|100.0||
34759|100.0||
34762|12.5||
34766|50.0||
34848|77.78||
34867|100.0||
34872|30.0||
34895|100.0||
34915|100.0||
34920|100.0||
34922|100.0||
34927|8.33||
34928|100.0||
34939|100.0||
34942|100.0||
34944|100.0||
34964|100.0||
34968|100.0||
34993|100.0||
35047|66.67||
35048|100.0||
35064|50.0||
35132|100.0||
35179|100.0||
35204|100.0||
35332|100.0||
35368|100.0||
35393|86.67||
35415|100.0||
35426|100.0||
35434|100.0||
35444|100.0||
3549|12.6||
35548|100.0||
35551|100.0||
35579|100.0||
35592|100.0||
35613|100.0||
35661|100.0||
35665|100.0||
35701|100.0||
35710|100.0||
3573|0.4||
35731|100.0||
35807|100.0||
35810|100.0||
35816|100.0||
35833|87.14||
35838|100.0||
35935|100.0||
35993|100.0||
35994|99.07||
36180|75.24||
36221|20.0||
36236|2.63||
36271|41.67||
36374|100.0||
36408|5.08||
36444|4.55||
36459|100.0||
36483|27.38||
36492|48.77||
36616|100.0||
36617|100.0||
36618|100.0||
36619|100.0||
36620|100.0||
36621|100.0||
36622|100.0||
36623|100.0||
36624|100.0||
36625|100.0||
36626|100.0||
36628|69.0||
36629|100.0||
36631|100.0||
36632|100.0||
36666|50.0||
36683|70.0||
3676|77.38||
36815|25.0||
36821|100.0||
3685|100.0||
36856|100.0||
36924|90.0||
36953|100.0||
36992|23.3||
3701|100.0||
37027|50.0||
3714|100.0||
37153|66.67||
37213|100.0||
37236|100.0||
37254|77.14||
37349|100.0||
37495|100.0||
37519|100.0||
37520|66.67||
3756|100.0||
37560|50.0||
37564|100.0||
3758|49.31||
37611|100.0||
37662|90.0||
37932|100.0||
37963|24.24||
38022|100.0||
38077|5.88||
38091|100.0||
38150|40.0||
3816|20.77||
38193|100.0||
38203|100.0||
38226|100.0||
38229|100.0||
38235|75.0||
38264|100.0||
38266|10.7||
38293|25.0||
38320|29.33||
3833|87.5||
38332|64.29||
3836|100.0||
38365|22.72||
38437|100.0||
38462|100.0||
38470|100.0||
3848|61.67||
38496|36.0||
3851|100.0||
38527|96.16||
38574|100.0||
38590|100.0||
38719|12.63||
38740|79.17||
38742|100.0||
38758|100.0||
38794|100.0||
38796|100.0||
38819|29.25||
38826|100.0||
38915|100.0||
38917|100.0||
38938|100.0||
38990|100.0||
38999|20.0||
39015|33.33||
39138|90.0||
39192|100.0||
39216|41.01||
39217|100.0||
39227|100.0||
3923|100.0||
39232|100.0||
39251|100.0||
39259|33.33||
39279|100.0||
39280|100.0||
39288|100.0||
39290|100.0||
39299|100.0||
39309|100.0||
393238|50.0||
393290|14.29||
393365|50.0||
393380|100.0||
393475|100.0||
393490|100.0||
393529|100.0||
393544|100.0||
393599|100.0||
393667|90.48||
393682|100.0||
393717|100.0||
393732|100.0||
39386|100.0||
393891|16.66||
393983|100.0||
39399|100.0||
394015|100.0||
394101|100.0||
394111|100.0||
394151|50.0||
39431|100.0||
39435|66.67||
394353|45.0||
394380|100.0||
394458|100.0||
394520|100.0||
394522|100.0||
394575|50.0||
394597|100.0||
394699|76.43||
394710|100.0||
394792|100.0||
394812|50.0||
394820|30.55||
39489|100.0||
394895|100.0||
394896|100.0||
394897|100.0||
394898|100.0||
394899|100.0||
394900|100.0||
394901|100.0||
394903|100.0||
394959|50.0||
394991|100.0||
39512|100.0||
395336|100.0||
395348|50.0||
395354|25.0||
395403|7.14||
39542|100.0||
395431|100.0||
395434|100.0||
395468|100.0||
395568|33.33||
395570|100.0||
395592|47.62||
395622|100.0||
395639|100.0||
39566|100.0||
39567|100.0||
395731|50.0||
39576|100.0||
395831|18.06||
39591|100.0||
395973|37.5||
396026|100.0||
396031|100.0||
396088|100.0||
396093|100.0||
396142|100.0||
396185|100.0||
396231|100.0||
396367|75.0||
39637|95.24||
396388|33.33||
396422|58.34||
396426|100.0||
39647|100.0||
396480|100.0||
396502|100.0||
39651|86.39||
396547|100.0||
396548|100.0||
396554|100.0||
396555|100.0||
396556|100.0||
396558|100.0||
396559|100.0||
396560|100.0||
396566|100.0||
396570|100.0||
396574|100.0||
39686|92.38||
396917|100.0||
39699|100.0||
39704|100.0||
397143|100.0||
397196|100.0||
397197|100.0||
397212|100.0||
397312|100.0||
397376|100.0||
397444|50.0||
397589|100.0||
39761|50.0||
39767|100.0||
397672|40.0||
397726|50.0||
39775|100.0||
397781|100.0||
397787|100.0||
397797|100.0||
397869|100.0||
397881|28.28||
39811|70.0||
398123|33.33||
398223|25.0||
39832|17.14||
39835|100.0||
39879|100.0||
39899|50.0||
39905|100.0||
39912|100.0||
39964|100.0||
40015|100.0||
40029|100.0||
40193|100.0||
40217|100.0||
40260|50.0||
40443|25.0||
4046|25.0||
40490|50.0||
40581|100.0||
40761|100.0||
40788|100.0||
40823|100.0||
40830|100.0||
40900|100.0||
40934|20.0||
41029|100.0||
41038|100.0||
41095|2.08||
41103|100.0||
41108|100.0||
41114|100.0||
41153|100.0||
41302|100.0||
41306|100.0||
41313|100.0||
41352|100.0||
41364|100.0||
41369|50.0||
41391|75.0||
41480|100.0||
41489|100.0||
41494|100.0||
41495|33.33||
41496|100.0||
41549|100.0||
4158|100.0||
41599|64.29||
41655|100.0||
41661|40.0||
41668|63.33||
41670|100.0||
41682|45.83||
41691|100.0||
41695|100.0||
41698|100.0||
41700|100.0||
41737|40.0||
41765|100.0||
41798|54.16||
41809|100.0||
41843|40.0||
41847|100.0||
41860|100.0||
41884|100.0||
41887|84.45||
41966|100.0||
42000|100.0||
42020|50.0||
42034|93.33||
42072|100.0||
42120|100.0||
42204|100.0||
42236|50.0||
42237|100.0||
42288|100.0||
42295|100.0||
42307|100.0||
42330|100.0||
42358|100.0||
42366|100.0||
42385|52.41||
42455|100.0||
42456|13.05||
42459|100.0||
42463|100.0||
42473|2.37||
42477|100.0||
42541|100.0||
42564|100.0||
42615|75.0||
42656|100.0||
42673|100.0||
42695|5.88||
42697|100.0||
4270|66.67||
42760|100.0||
42821|100.0||
42836|100.0||
42841|100.0||
42861|82.86||
42864|100.0||
42908|100.0||
42925|85.71||
42965|100.0||
43009|100.0||
43065|70.0||
43066|45.71||
43070|100.0||
43081|100.0||
43088|100.0||
43100|100.0||
43127|100.0||
43139|88.89||
43142|97.96||
43146|45.45||
43251|100.0||
43289|83.93||
43323|100.0||
43333|100.0||
43345|100.0||
43350|35.54||
43352|81.66||
43354|100.0||
43366|100.0||
43376|40.0||
43382|100.0||
43424|100.0||
43442|100.0||
43474|100.0||
43531|100.0||
43541|100.0||
43591|100.0||
43638|100.0||
43639|100.0||
43709|30.16||
43757|100.0||
43766|1.48||
43832|25.17||
43847|100.0||
43892|100.0||
43893|45.71||
43928|100.0||
43948|90.0||
43950|59.05||
43995|100.0||
43996|35.71||
44002|7.38||
44051|100.0||
44068|100.0||
44090|16.67||
